111	474.317200942737	3.87057746529091	0.543063865472826	7.12729701122895	1.02359063776803e-12	1.87460389400836e-08
28943	854.770761276917	4.93820061625724	0.741269425996918	6.66181612659385	2.70464282392965e-11	2.47664143387238e-07
2264	966.67343614495	3.60963180501457	0.582484318591143	6.19695962587491	5.75642593137525e-10	3.51410615024021e-06
374897	261.132396457149	-4.63362960959555	0.765184451579413	-6.05557209118834	1.3991949342275e-09	5.12497120508848e-06
401236	77.0048156693226	4.42388582410057	0.729704898138351	6.06256835521721	1.33964842770331e-09	5.12497120508848e-06
90499	31.7697297829361	4.43076869188007	0.744819466872579	5.94878207263354	2.70145026465205e-09	8.2457266911396e-06
1360	74.2228498799065	3.92754619873952	0.718314802424627	5.46772276651175	4.55854119446916e-08	0.000119264462050726
7069	246.394751575879	3.66130169209348	0.67992225236801	5.38488287350799	7.24918381379112e-08	0.000165951940457213
2877	33.9020195352984	3.52949368402763	0.700004738141963	5.04209970549062	4.6045124808705e-07	0.000936967128607359
259	73.0778902869617	3.14789630915461	0.642045650852283	4.90291664615427	9.44240583866174e-07	0.00172928220529251
730	138.293525462285	3.32613048422319	0.690762221146292	4.81515980810822	1.4708213464515e-06	0.00244878383081026
5105	25.5778650080485	3.77797497212992	0.799011418511546	4.72831161683246	2.26394540909035e-06	0.00345515801850672
5104	861.198237673256	3.59268565074889	0.762858873336396	4.70950234220403	2.48322360746804e-06	0.00349828901132074
414224	44.9530356637084	-3.12220927136036	0.670089658326851	-4.65939032570091	3.17147318002666e-06	0.00414873998707202
3219	88.4695797046482	-3.35649864105014	0.732393410177374	-4.58291758829076	4.5853278863819e-06	0.00559837966074654
118430	141.013505353749	2.77715661774952	0.616242303684814	4.5065984615849	6.58751244797463e-06	0.00754023143576296
7042	152.120519008866	-2.71593788697194	0.608352413895834	-4.46441540287366	8.0287662693271e-06	0.0081688236364698
28803	1480.79097402654	3.49786444853464	0.781971237011317	4.47313696844327	7.70803686556486e-06	0.0081688236364698
